Unnamed: 0,ball_x,ball_y,ball_dx,ball_dy,paddle_x,leftHeld,RightHeld
1418,370,430,5,5,470,False,False
1613,235,245,-5,5,0,False,False
1113,425,65,5,5,590,False,False
1353,45,105,5,5,400,True,False
1090,310,50,5,-5,450,False,True
994,170,530,-5,-5,60,True,False
1344,0,60,5,5,490,True,False
2082,530,270,5,5,530,False,True
1231,565,505,-5,-5,440,True,False
2603,25,555,-5,5,0,False,False
3128,560,490,-5,-5,590,True,False
1352,40,100,5,5,410,True,False
1136,540,180,5,5,550,True,False
2470,690,110,-5,-5,430,True,False
3134,530,460,-5,-5,530,True,False
1259,425,365,-5,-5,160,True,False
1660,0,480,5,5,0,False,False
2755,735,25,5,5,200,False,True
1414,350,410,5,5,440,False,True
1271,365,305,-5,-5,40,True,False
1183,775,415,5,5,460,False,True
586,630,250,-5,-5,430,True,False
1980,20,240,5,-5,280,False,False
309,435,475,-5,-5,290,True,False
22,290,410,-5,5,280,True,False
1688,140,540,5,-5,100,False,True
290,530,570,-5,-5,480,True,False
1227,585,525,-5,-5,480,True,False
1277,335,275,-5,-5,0,True,False
2636,140,570,5,-5,150,False,True
2227,325,165,-5,-5,40,False,False
1704,220,460,5,-5,260,False,True
1516,720,240,-5,-5,360,True,False
3215,125,55,-5,-5,60,False,False
2234,290,130,-5,-5,40,False,False
1466,610,490,5,-5,670,False,False
2784,700,170,-5,5,420,False,False
1330,70,10,-5,-5,440,False,True
2923,5,295,-5,-5,60,False,True
3157,415,345,-5,-5,300,True,False
2721,565,145,5,-5,180,False,False
459,315,275,5,5,500,False,True
2156,680,520,-5,-5,620,True,False
111,155,305,5,-5,150,False,True
450,270,230,5,5,410,False,True
2043,335,75,5,5,280,False,False
2525,415,165,-5,5,120,True,False
902,630,170,-5,5,440,True,False
3150,450,380,-5,-5,370,True,False
3089,755,535,-5,5,530,False,False
3133,535,465,-5,-5,540,True,False
1649,55,425,-5,5,0,False,False
2630,110,580,5,5,90,False,True
2767,785,85,-5,5,320,False,True
2205,435,275,-5,-5,180,False,False
328,340,380,-5,-5,100,True,False
425,145,105,5,5,160,False,True
1219,625,565,-5,-5,560,True,False
1231,565,505,-5,-5,440,True,False
1080,260,100,5,-5,350,False,True
576,680,300,-5,-5,530,True,False
1216,640,580,-5,-5,590,True,False
736,120,500,5,5,140,False,False
267,645,475,-5,5,500,False,False
3184,280,210,-5,-5,60,False,False
1573,435,45,-5,5,0,False,False
129,245,215,5,-5,330,False,True
1049,105,255,5,-5,40,False,True
2363,355,515,5,5,320,False,True
1087,295,65,5,-5,420,False,True
2055,395,135,5,5,280,False,False
660,260,120,-5,5,140,False,False
818,530,250,5,-5,480,False,False
2213,395,235,-5,-5,170,True,False
2846,390,480,-5,5,230,False,False
1191,765,455,-5,5,540,False,True
906,610,190,-5,5,400,True,False
3157,415,345,-5,-5,300,True,False
1433,445,505,5,5,470,False,False
1030,10,350,5,-5,0,False,False
2607,5,575,-5,5,0,False,False
2802,610,260,-5,5,300,True,False
2491,585,5,-5,-5,360,False,False
3038,570,280,5,5,380,False,True
2458,750,170,-5,-5,550,True,False
2760,760,50,5,5,250,False,True
2805,595,275,-5,5,270,True,False
158,390,70,5,-5,590,False,False
1411,335,395,5,5,410,False,True
1569,455,25,-5,5,0,False,False
1532,640,160,-5,-5,200,True,False
289,535,575,-5,-5,490,True,False
2186,530,370,-5,-5,320,True,False
1074,230,130,5,-5,290,False,True
978,250,550,-5,5,210,False,False
1840,680,220,-5,5,280,False,False
210,650,190,5,5,470,True,False
2517,455,125,-5,5,200,True,False
2518,450,130,-5,5,190,True,False
36,220,480,-5,5,140,True,False
762,250,530,5,-5,210,False,True
460,320,280,5,5,510,False,True
782,350,430,5,-5,410,False,True
472,380,340,5,5,520,False,False
2880,220,510,-5,-5,140,True,False
614,490,110,-5,-5,160,True,False
860,740,40,5,-5,480,False,False
906,610,190,-5,5,400,True,False
1941,175,435,-5,-5,280,False,False
1448,520,580,5,-5,510,False,True
108,140,320,5,-5,120,False,True
1464,600,500,5,-5,670,False,False
1250,470,410,-5,-5,250,True,False
721,45,425,5,5,140,False,False
2025,245,15,5,-5,280,False,False
2513,475,105,-5,5,240,True,False
1504,780,300,-5,-5,480,True,False
1097,345,15,5,-5,520,False,True
2311,95,255,5,5,150,False,True
345,255,295,-5,-5,90,False,False
795,415,365,5,-5,480,False,False
2108,660,400,5,5,700,False,False
1274,350,290,-5,-5,10,True,False
1216,640,580,-5,-5,590,True,False
2525,415,165,-5,5,120,True,False
1462,590,510,5,-5,650,False,True
1731,355,325,5,-5,280,False,False
1877,495,405,-5,5,280,False,False
2134,790,530,-5,5,680,True,False
1756,480,200,5,-5,280,False,False
220,700,240,5,5,430,False,False
2506,510,70,-5,5,310,True,False
624,440,60,-5,-5,140,False,False
993,175,535,-5,-5,70,True,False
1933,215,475,-5,-5,280,False,False
1493,745,355,5,-5,590,True,False
1499,775,325,5,-5,530,True,False
1703,215,465,5,-5,250,False,True
2812,560,310,-5,5,230,False,False
2026,250,10,5,-5,280,False,False
2727,595,115,5,-5,180,False,False
426,150,110,5,5,170,False,True
1991,75,185,5,-5,280,False,False
1337,35,25,-5,5,490,False,False
729,85,465,5,5,140,False,False
850,690,90,5,-5,480,False,False
1682,110,570,5,-5,40,False,True
270,630,490,-5,5,500,False,False
1994,90,170,5,-5,280,False,False
3105,675,595,-5,-5,640,False,True
3039,575,285,5,5,390,False,True
1980,20,240,5,-5,280,False,False
3042,590,300,5,5,420,False,True
1345,5,65,5,5,480,True,False
618,470,90,-5,-5,140,False,False
1369,125,185,5,5,240,True,False
1331,65,5,-5,-5,450,False,True
1069,205,155,5,-5,240,False,True
1051,115,245,5,-5,60,False,True
3120,600,530,-5,-5,670,True,False
2510,490,90,-5,5,270,True,False
2198,470,310,-5,-5,200,True,False
2634,130,580,5,-5,130,False,True
2060,420,160,5,5,310,False,True
2214,390,230,-5,-5,160,True,False
2994,350,60,5,5,350,False,False
137,285,175,5,-5,410,False,True
1134,530,170,5,5,570,True,False
1069,205,155,5,-5,240,False,True
2163,645,485,-5,-5,550,True,False
2409,585,415,5,-5,610,False,False
2983,295,5,5,5,350,False,False
3123,585,515,-5,-5,640,True,False
2512,480,100,-5,5,250,True,False
2509,495,85,-5,5,280,True,False
1536,620,140,-5,-5,160,True,False
2873,255,545,-5,-5,210,True,False
2196,480,320,-5,-5,220,True,False
435,195,155,5,5,260,False,True
1095,335,25,5,-5,500,False,True
2546,310,270,-5,5,70,False,False
2591,85,495,-5,5,20,False,False
213,665,205,5,5,440,True,False
3048,620,330,5,5,480,False,True
1445,505,565,5,5,480,False,True
3095,725,565,-5,5,540,False,True
2163,645,485,-5,-5,550,True,False
2378,430,570,5,-5,410,False,True
1849,635,265,-5,5,280,False,False
2203,445,285,-5,-5,180,False,False
768,280,500,5,-5,270,False,True
2518,450,130,-5,5,190,True,False
3175,325,255,-5,-5,120,True,False
2643,175,535,5,-5,180,False,False
1991,75,185,5,-5,280,False,False
148,340,120,5,-5,520,False,True
3039,575,285,5,5,390,False,True
3057,665,375,5,5,530,False,False
2185,535,375,-5,-5,330,True,False
912,580,220,-5,5,340,True,False
2609,5,585,5,-5,0,False,False
914,570,230,-5,5,320,True,False
1874,510,390,-5,5,280,False,False
110,150,310,5,-5,140,False,True
1140,560,200,5,5,510,True,False
2375,415,575,5,5,380,False,True
240,780,340,-5,5,500,False,False
2340,240,400,5,5,280,False,False
1266,390,330,-5,-5,90,True,False
1101,365,5,5,5,560,False,True
2418,630,370,5,-5,610,False,False
2631,115,585,5,-5,100,False,True
17,315,385,-5,5,330,True,False
556,780,400,-5,-5,670,False,False
2766,790,80,-5,5,310,False,True
3051,635,345,5,5,510,False,True
1194,750,470,-5,5,570,False,True
595,585,205,-5,-5,340,True,False
227,735,275,5,5,430,False,False
1657,15,465,-5,5,0,False,False
294,510,550,-5,-5,440,True,False
2375,415,575,5,5,380,False,True
1081,265,95,5,-5,360,False,True
2986,310,20,5,5,350,False,False
112,160,300,5,-5,160,False,True
899,645,155,-5,5,470,True,False
2160,660,500,-5,-5,580,True,False
1185,785,425,5,5,480,False,True
2152,700,540,-5,-5,660,True,False
429,165,125,5,5,200,False,True
495,495,455,5,5,520,False,False
392,20,60,-5,-5,90,False,False
2892,160,450,-5,-5,30,False,False
1261,415,355,-5,-5,140,True,False
1307,185,125,-5,-5,210,False,True
3119,605,535,-5,-5,680,True,False
1051,115,245,5,-5,60,False,True
1756,480,200,5,-5,280,False,False
1943,165,425,-5,-5,280,False,False
1472,640,460,5,-5,670,False,False
1074,230,130,5,-5,290,False,True
865,765,15,5,-5,480,False,False
1521,695,215,-5,-5,310,True,False
532,680,520,5,-5,660,False,True
2497,555,25,-5,5,360,False,False
2928,20,270,5,-5,110,False,True
523,635,565,5,-5,570,False,True
578,670,290,-5,-5,510,True,False
678,170,210,-5,5,140,False,False
3199,205,135,-5,-5,60,False,False
136,280,180,5,-5,400,False,True
568,720,340,-5,-5,610,True,False
383,65,105,-5,-5,90,False,False
1234,550,490,-5,-5,410,True,False
1866,550,350,-5,5,280,False,False
430,170,130,5,5,210,False,True
1689,145,535,5,-5,110,False,True
532,680,520,5,-5,660,False,True
1326,90,30,-5,-5,400,False,True
2626,90,580,5,5,50,False,True
1597,315,165,-5,5,0,False,False
1326,90,30,-5,-5,400,False,True
2492,580,0,-5,5,360,False,False
2075,495,235,5,5,460,False,True
313,415,455,-5,-5,250,True,False
1256,440,380,-5,-5,190,True,False
567,725,345,-5,-5,620,True,False
3095,725,565,-5,5,540,False,True
1690,150,530,5,-5,120,False,True
2303,55,215,5,5,70,False,True
1498,770,330,5,-5,540,True,False
2771,765,105,-5,5,360,False,True
667,225,155,-5,5,140,False,False
315,405,445,-5,-5,230,True,False
971,285,515,-5,5,210,False,False
1273,355,295,-5,-5,20,True,False
1693,165,515,5,-5,150,False,True
719,35,415,5,5,140,False,False
3121,595,525,-5,-5,660,True,False
3020,480,190,5,5,350,False,False
160,400,60,5,-5,590,False,False
1238,530,470,-5,-5,370,True,False
2933,45,245,5,-5,160,False,True
763,255,525,5,-5,220,False,True
2925,5,285,5,-5,80,False,True
2861,315,555,-5,5,230,False,False
2473,675,95,-5,-5,400,True,False
2599,45,535,-5,5,0,False,False
511,575,535,5,5,520,False,False
313,415,455,-5,-5,250,True,False
3107,665,595,-5,-5,660,False,True
2687,395,315,5,-5,180,False,False
3146,470,400,-5,-5,410,True,False
1219,625,565,-5,-5,560,True,False
86,30,430,5,-5,90,False,False
1332,60,0,-5,5,460,False,True
3120,600,530,-5,-5,670,True,False
204,620,160,5,5,530,True,False
1265,395,335,-5,-5,100,True,False
130,250,210,5,-5,340,False,True
743,155,535,5,5,140,False,False
1356,60,120,5,5,370,True,False
1910,330,570,-5,5,280,False,False
898,650,150,-5,5,480,True,False
1211,665,555,-5,5,610,False,False
1882,470,430,-5,5,280,False,False
1733,365,315,5,-5,280,False,False
427,155,115,5,5,180,False,True
700,60,320,-5,5,140,False,False
783,355,425,5,-5,420,False,True
1564,480,0,-5,5,0,False,False
1475,655,445,5,-5,670,False,False
39,205,495,-5,5,110,True,False
899,645,155,-5,5,470,True,False
1080,260,100,5,-5,350,False,True
2522,430,150,-5,5,150,True,False
1590,350,130,-5,5,0,False,False
776,320,460,5,-5,350,False,True
565,735,355,-5,-5,640,True,False
2079,515,255,5,5,500,False,True
2476,660,80,-5,-5,370,True,False
1183,775,415,5,5,460,False,True
1069,205,155,5,-5,240,False,True
1522,690,210,-5,-5,300,True,False
276,600,520,-5,5,500,False,False
443,235,195,5,5,340,False,True
2874,250,540,-5,-5,200,True,False
3147,465,395,-5,-5,400,True,False
665,235,145,-5,5,140,False,False
2356,320,480,5,5,280,False,False
1128,500,140,5,5,590,False,False
56,120,580,-5,-5,70,True,False
3103,685,595,-5,-5,620,False,True
2950,130,160,5,-5,330,False,True
599,565,185,-5,-5,300,True,False
483,435,395,5,5,520,False,False
1100,360,0,5,5,550,False,True
2312,100,260,5,5,160,False,True
543,735,465,5,-5,670,False,False
598,570,190,-5,-5,310,True,False
348,240,280,-5,-5,90,False,False
1271,365,305,-5,-5,40,True,False
1349,25,85,5,5,440,True,False
26,270,430,-5,5,240,True,False
1532,640,160,-5,-5,200,True,False
1600,300,180,-5,5,0,False,False
133,265,195,5,-5,370,False,True
1831,725,175,-5,5,280,False,False
2080,520,260,5,5,510,False,True
2741,665,45,5,-5,180,False,False
2219,365,205,-5,-5,110,True,False
3047,615,325,5,5,470,False,True
646,330,50,-5,5,140,False,False
1054,130,230,5,-5,90,False,True
2517,455,125,-5,5,200,True,False
146,330,130,5,-5,500,False,True
1860,580,320,-5,5,280,False,False
2164,640,480,-5,-5,540,True,False
2471,685,105,-5,-5,420,True,False
2745,685,25,5,-5,180,False,False
629,415,35,-5,-5,140,False,False
779,335,445,5,-5,380,False,True
2689,405,305,5,-5,180,False,False
2402,550,450,5,-5,610,False,False
1235,545,485,-5,-5,400,True,False
960,340,460,-5,5,210,False,False
1300,220,160,-5,-5,140,False,True
1078,250,110,5,-5,330,False,True
133,265,195,5,-5,370,False,True
2401,545,455,5,-5,610,False,False
1301,215,155,-5,-5,150,False,True
2933,45,245,5,-5,160,False,True
24,280,420,-5,5,260,True,False
1516,720,240,-5,-5,360,True,False
2384,460,540,5,-5,470,False,True
477,405,365,5,5,520,False,False
1220,620,560,-5,-5,550,True,False
1363,95,155,5,5,300,True,False
1302,210,150,-5,-5,160,False,True
2359,335,495,5,5,280,False,True
2967,215,75,5,-5,350,False,False
2098,610,350,5,5,690,False,True
3133,535,465,-5,-5,540,True,False
289,535,575,-5,-5,490,True,False
744,160,540,5,5,140,False,False
3109,655,585,-5,-5,680,False,False
2415,615,385,5,-5,610,False,False
2494,570,10,-5,5,360,False,False
2525,415,165,-5,5,120,True,False
2492,580,0,-5,5,360,False,False
1486,710,390,5,-5,660,True,False
725,65,445,5,5,140,False,False
2552,280,300,-5,5,70,False,False
1649,55,425,-5,5,0,False,False
2794,650,220,-5,5,380,True,False
275,605,515,-5,5,500,False,False
162,410,50,5,-5,590,False,False
1369,125,185,5,5,240,True,False
653,295,85,-5,5,140,False,False
1889,435,465,-5,5,280,False,False
2535,365,215,-5,5,70,False,False
1216,640,580,-5,-5,590,True,False
2266,130,30,-5,5,40,False,False
2165,635,475,-5,-5,530,True,False
2766,790,80,-5,5,310,False,True
428,160,120,5,5,190,False,True
996,160,520,-5,-5,40,True,False
918,550,250,-5,5,280,True,False
1747,435,245,5,-5,280,False,False
2763,775,65,5,5,280,False,True
2347,275,435,5,5,280,False,False
1588,360,120,-5,5,0,False,False
1714,270,410,5,-5,280,False,False
2627,95,585,5,-5,60,False,True
1956,100,360,-5,-5,280,False,False
2877,235,525,-5,-5,170,True,False
278,590,530,-5,5,500,False,False
483,435,395,5,5,520,False,False
2171,605,445,-5,-5,470,True,False
612,500,120,-5,-5,170,True,False
86,30,430,5,-5,90,False,False
317,395,435,-5,-5,210,True,False
2725,585,125,5,-5,180,False,False
1081,265,95,5,-5,360,False,True
2804,600,270,-5,5,280,True,False
1321,115,55,-5,-5,350,False,True
2069,465,205,5,5,400,False,True
232,760,300,5,5,430,False,True
817,525,255,5,-5,480,False,False
3122,590,520,-5,-5,650,True,False
4,380,320,-5,5,350,False,False
597,575,195,-5,-5,320,True,False
429,165,125,5,5,200,False,True
132,260,200,5,-5,360,False,True
1634,130,350,-5,5,0,False,False
459,315,275,5,5,500,False,True
118,190,270,5,-5,220,False,True
608,520,140,-5,-5,210,True,False
340,280,320,-5,-5,90,False,False
2803,605,265,-5,5,290,True,False
1812,760,80,5,5,280,False,False
940,440,360,-5,5,210,False,False
427,155,115,5,5,180,False,True
23,285,415,-5,5,270,True,False
1172,720,360,5,5,460,False,False
2534,370,210,-5,5,70,False,False
153,365,95,5,-5,570,False,True
115,175,285,5,-5,190,False,True
807,475,305,5,-5,480,False,False
1278,330,270,-5,-5,0,True,False
1481,685,415,5,-5,670,False,False
1114,430,70,5,5,590,False,False
2897,135,425,-5,-5,30,False,False
394,10,50,-5,-5,90,False,False
2071,475,215,5,5,420,False,True
2740,660,50,5,-5,180,False,False
1482,690,410,5,-5,670,False,False
2090,570,310,5,5,610,False,True
2596,60,520,-5,5,10,True,False
2156,680,520,-5,-5,620,True,False
863,755,25,5,-5,480,False,False
311,425,465,-5,-5,270,True,False
2992,340,50,5,5,350,False,False
2151,705,545,-5,-5,670,True,False
1704,220,460,5,-5,260,False,True
1104,380,20,5,5,590,False,False
1320,120,60,-5,-5,340,False,True
2472,680,100,-5,-5,410,True,False
105,125,335,5,-5,90,False,True
1074,230,130,5,-5,290,False,True
3096,720,570,-5,5,550,False,True
817,525,255,5,-5,480,False,False
1938,190,450,-5,-5,280,False,False
2830,470,400,-5,5,230,False,False
2527,405,175,-5,5,100,True,False
2632,120,580,5,5,110,False,True
1398,270,330,5,5,280,False,True
661,255,125,-5,5,140,False,False
1162,670,310,5,5,460,False,False
2510,490,90,-5,5,270,True,False
1501,785,315,5,-5,510,True,False
1520,700,220,-5,-5,320,True,False
1205,695,525,-5,5,610,False,False
1000,140,500,-5,-5,0,True,False
1454,550,550,5,-5,570,False,True
1367,115,175,5,5,260,True,False
2213,395,235,-5,-5,170,True,False
1098,350,10,5,-5,530,False,True
3173,335,265,-5,-5,140,True,False
1080,260,100,5,-5,350,False,True
3051,635,345,5,5,510,False,True
134,270,190,5,-5,380,False,True
761,245,535,5,-5,200,False,True
1386,210,270,5,5,160,False,True
2310,90,250,5,5,140,False,True
1461,585,515,5,-5,640,False,True
3101,695,595,-5,-5,600,False,True
2159,665,505,-5,-5,590,True,False
1787,635,45,5,-5,280,False,False
1263,405,345,-5,-5,120,True,False
3043,595,305,5,5,430,False,True
1073,225,135,5,-5,280,False,True
1531,645,165,-5,-5,210,True,False
882,730,70,-5,5,480,False,False
1518,710,230,-5,-5,340,True,False
2066,450,190,5,5,370,False,True
2965,205,85,5,-5,350,False,False
1370,130,190,5,5,230,True,False
2152,700,540,-5,-5,660,True,False
3108,660,590,-5,-5,670,False,True
1045,85,275,5,-5,0,False,True
917,555,245,-5,5,290,True,False
3033,545,255,5,5,350,False,False
2072,480,220,5,5,430,False,True
3127,565,495,-5,-5,600,True,False
2079,515,255,5,5,500,False,True
1569,455,25,-5,5,0,False,False
3095,725,565,-5,5,540,False,True
2372,400,560,5,5,350,False,True
1384,200,260,5,5,150,False,False
1486,710,390,5,-5,660,True,False
2681,365,345,5,-5,180,False,False
2096,600,340,5,5,670,False,True
1174,730,370,5,5,460,False,False
2920,20,310,-5,-5,30,False,True
1039,55,305,5,-5,0,False,False
1014,70,430,-5,-5,0,False,False
721,45,425,5,5,140,False,False
767,275,505,5,-5,260,False,True
2528,400,180,-5,5,90,True,False
55,125,575,-5,5,80,True,False
2768,780,90,-5,5,330,False,True
37,215,485,-5,5,130,True,False
2455,765,185,-5,-5,580,True,False
1830,730,170,-5,5,280,False,False
1304,200,140,-5,-5,180,False,True
2944,100,190,5,-5,270,False,True
673,195,185,-5,5,140,False,False
2520,440,140,-5,5,170,True,False
2535,365,215,-5,5,70,False,False
1737,385,295,5,-5,280,False,False
2070,470,210,5,5,410,False,True
2800,620,250,-5,5,320,True,False
2018,210,50,5,-5,280,False,False
1549,555,75,-5,-5,30,True,False
321,375,415,-5,-5,170,True,False
145,325,135,5,-5,490,False,True
1687,135,545,5,-5,90,False,True
908,600,200,-5,5,380,True,False
57,115,575,-5,-5,60,True,False
2936,60,230,5,-5,190,False,True
1561,495,15,-5,-5,0,False,False
1876,500,400,-5,5,280,False,False
2067,455,195,5,5,380,False,True
2757,745,35,5,5,220,False,True
3226,70,0,-5,5,60,False,False
3113,635,565,-5,-5,680,False,False
1223,605,545,-5,-5,520,True,False
760,240,540,5,-5,190,False,True
1550,550,70,-5,-5,20,True,False
3030,530,240,5,5,350,False,False
1976,0,260,5,-5,280,False,False
2500,540,40,-5,5,360,False,False
435,195,155,5,5,260,False,True
2808,580,290,-5,5,240,True,False
2662,270,440,5,-5,180,False,False
2905,95,385,-5,-5,30,False,False
2806,590,280,-5,5,260,True,False
2365,365,525,5,5,340,False,True
1682,110,570,5,-5,40,False,True
2470,690,110,-5,-5,430,True,False
1000,140,500,-5,-5,0,True,False
2068,460,200,5,5,390,False,True
1969,35,295,-5,-5,280,False,False
2437,725,275,5,-5,610,False,False
834,610,170,5,-5,480,False,False
320,380,420,-5,-5,180,True,False
1477,665,435,5,-5,670,False,False
1085,285,75,5,-5,400,False,True
1444,500,560,5,5,470,False,True
1665,25,505,5,5,0,False,False
2317,125,285,5,5,210,False,True
3174,330,260,-5,-5,130,True,False
429,165,125,5,5,200,False,True
2772,760,110,-5,5,370,False,True
582,650,270,-5,-5,470,True,False
693,95,285,-5,5,140,False,False
771,295,485,5,-5,300,False,True
1058,150,210,5,-5,130,False,True
460,320,280,5,5,510,False,True
2552,280,300,-5,5,70,False,False
898,650,150,-5,5,480,True,False
647,325,55,-5,5,140,False,False
2762,770,60,5,5,270,False,True
47,165,535,-5,5,90,False,False
1230,570,510,-5,-5,450,True,False
1404,300,360,5,5,340,False,True
107,135,325,5,-5,110,False,True
1256,440,380,-5,-5,190,True,False
2085,545,285,5,5,560,False,True
2073,485,225,5,5,440,False,True
1221,615,555,-5,-5,540,True,False
2595,65,515,-5,5,20,True,False
1492,740,360,5,-5,600,True,False
202,610,150,5,5,550,True,False
455,295,255,5,5,460,False,True
1694,170,510,5,-5,160,False,True
161,405,55,5,-5,590,False,False
2182,550,390,-5,-5,360,True,False
1254,450,390,-5,-5,210,True,False
578,670,290,-5,-5,510,True,False
998,150,510,-5,-5,20,True,False
153,365,95,5,-5,570,False,True
129,245,215,5,-5,330,False,True
2133,785,525,5,5,690,True,False
2879,225,515,-5,-5,150,True,False
1202,710,510,-5,5,610,False,False
890,690,110,-5,5,480,False,False
725,65,445,5,5,140,False,False
1301,215,155,-5,-5,150,False,True
1047,95,265,5,-5,20,False,True
3140,500,430,-5,-5,470,True,False
2637,145,565,5,-5,160,False,True
845,665,115,5,-5,480,False,False
1515,725,245,-5,-5,370,True,False
1319,125,65,-5,-5,330,False,True
328,340,380,-5,-5,100,True,False
321,375,415,-5,-5,170,True,False
817,525,255,5,-5,480,False,False
1088,300,60,5,-5,430,False,True
2454,770,190,-5,-5,590,True,False
225,725,265,5,5,430,False,False
1276,340,280,-5,-5,0,True,False
901,635,165,-5,5,450,True,False
74,30,490,-5,-5,20,False,True
3015,455,165,5,5,350,False,False
2596,60,520,-5,5,10,True,False
1778,590,90,5,-5,280,False,False
2548,300,280,-5,5,70,False,False
2454,770,190,-5,-5,590,True,False
495,495,455,5,5,520,False,False
1143,575,215,5,5,480,True,False
779,335,445,5,-5,380,False,True
125,225,235,5,-5,290,False,True
1369,125,185,5,5,240,True,False
2358,330,490,5,5,280,False,False
2372,400,560,5,5,350,False,True
2798,630,240,-5,5,340,True,False
2538,350,230,-5,5,70,False,False
124,220,240,5,-5,280,False,True
1370,130,190,5,5,230,True,False
3163,385,315,-5,-5,240,True,False
433,185,145,5,5,240,False,True
2109,665,405,5,5,700,False,False
1288,280,220,-5,-5,20,False,True
519,615,575,5,5,530,False,True
1791,655,25,5,-5,280,False,False
3173,335,265,-5,-5,140,True,False
426,150,110,5,5,170,False,True
610,510,130,-5,-5,190,True,False
2597,55,525,-5,5,0,True,False
2964,200,90,5,-5,350,False,False
13,335,365,-5,5,350,False,False
1115,435,75,5,5,590,False,False
1327,85,25,-5,-5,410,False,True
1725,325,355,5,-5,280,False,False
237,785,325,5,5,480,False,True
374,110,150,-5,-5,90,False,False
982,230,570,-5,5,180,True,False
1497,765,335,5,-5,550,True,False
583,645,265,-5,-5,460,True,False
767,275,505,5,-5,260,False,True
1244,500,440,-5,-5,310,True,False
3136,520,450,-5,-5,510,True,False
1075,235,125,5,-5,300,False,True
1536,620,140,-5,-5,160,True,False
2156,680,520,-5,-5,620,True,False
2752,720,10,5,5,180,False,False
1782,610,70,5,-5,280,False,False
1701,205,475,5,-5,230,False,True
1391,235,295,5,5,210,False,True
1517,715,235,-5,-5,350,True,False
1614,230,250,-5,5,0,False,False
790,390,390,5,-5,480,False,False
1514,730,250,-5,-5,380,True,False
2881,215,505,-5,-5,130,True,False
3107,665,595,-5,-5,660,False,True
2831,465,405,-5,5,230,False,False
2213,395,235,-5,-5,170,True,False
1985,45,215,5,-5,280,False,False
3139,505,435,-5,-5,480,True,False
1541,595,115,-5,-5,110,True,False
1321,115,55,-5,-5,350,False,True
1071,215,145,5,-5,260,False,True
1985,45,215,5,-5,280,False,False
1260,420,360,-5,-5,150,True,False
1411,335,395,5,5,410,False,True
2469,695,115,-5,-5,440,True,False
1904,360,540,-5,5,280,False,False
2194,490,330,-5,-5,240,True,False
2153,695,535,-5,-5,650,True,False
1406,310,370,5,5,360,False,True
792,400,380,5,-5,480,False,False
2925,5,285,5,-5,80,False,True
1275,345,285,-5,-5,0,True,False
1461,585,515,5,-5,640,False,True
212,660,200,5,5,450,True,False
2389,485,515,5,-5,520,False,True
915,565,235,-5,5,310,True,False
1539,605,125,-5,-5,130,True,False
776,320,460,5,-5,350,False,True
2093,585,325,5,5,640,False,True
2332,200,360,5,5,280,False,False
2473,675,95,-5,-5,400,True,False
2874,250,540,-5,-5,200,True,False
1454,550,550,5,-5,570,False,True
657,275,105,-5,5,140,False,False
780,340,440,5,-5,390,False,True
1957,95,355,-5,-5,280,False,False
2920,20,310,-5,-5,30,False,True
919,545,255,-5,5,270,True,False
3029,525,235,5,5,350,False,False
2584,120,460,-5,5,60,True,False
1722,310,370,5,-5,280,False,False
963,325,475,-5,5,210,False,False
1190,770,450,-5,5,530,False,True
2939,75,215,5,-5,220,False,True
2922,10,300,-5,-5,50,False,True
1326,90,30,-5,-5,400,False,True
1060,160,200,5,-5,150,False,True
2184,540,380,-5,-5,340,True,False
1345,5,65,5,5,480,True,False
105,125,335,5,-5,90,False,True
1018,50,410,-5,-5,0,False,False
2170,610,450,-5,-5,480,True,False
2068,460,200,5,5,390,False,True
1288,280,220,-5,-5,20,False,True
1529,655,175,-5,-5,230,True,False
1553,535,55,-5,-5,0,True,False
92,60,400,5,-5,90,False,False
2520,440,140,-5,5,170,True,False
2636,140,570,5,-5,150,False,True
3134,530,460,-5,-5,530,True,False
595,585,205,-5,-5,340,True,False
1536,620,140,-5,-5,160,True,False
469,365,325,5,5,520,False,False
2176,580,420,-5,-5,420,True,False
1217,635,575,-5,-5,580,True,False
2580,140,440,-5,5,70,False,False
600,560,180,-5,-5,290,True,False
2595,65,515,-5,5,20,True,False
1047,95,265,5,-5,20,False,True
3197,215,145,-5,-5,60,False,False
2794,650,220,-5,5,380,True,False
1297,235,175,-5,-5,110,False,True
2852,360,510,-5,5,230,False,False
148,340,120,5,-5,520,False,True
1228,580,520,-5,-5,470,True,False
2380,440,560,5,-5,430,False,True
359,185,225,-5,-5,90,False,False
7,365,335,-5,5,350,False,False
1721,305,375,5,-5,280,False,False
2802,610,260,-5,5,300,True,False
2578,150,430,-5,5,70,False,False
2946,110,180,5,-5,290,False,True
136,280,180,5,-5,400,False,True
589,615,235,-5,-5,400,True,False
590,610,230,-5,-5,390,True,False
1731,355,325,5,-5,280,False,False
593,595,215,-5,-5,360,True,False
2130,770,510,5,5,700,False,False
1237,535,475,-5,-5,380,True,False
1296,240,180,-5,-5,100,False,True
2661,265,445,5,-5,180,False,False
2504,520,60,-5,5,330,True,False
2780,720,150,-5,5,420,False,False
2822,510,360,-5,5,230,False,False
2323,155,315,5,5,270,False,True
3015,455,165,5,5,350,False,False
550,770,430,5,-5,670,False,False
778,330,450,5,-5,370,False,True
3104,680,590,-5,5,630,False,True
1751,455,225,5,-5,280,False,False
